Code,Name,LongName,Market,Sector,SubSector,Price,FiftyTwoWeek,Volume,EPS,DPS,NTA,PE,DY,ROE,PTBV,MarketCapInMillion
0040,OPENSYS [s],OPENSYS (M) BERHAD,Main Market,Technology,Software,0.300000,0.290-0.350,2,2.980000,1.800000,0.220000,10.070000,6.000000,13.540000,1.360000,134.050000
0304,FPHB [s],FARM PRICE HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Consumer Services,0.355000,0.335-0.515,1,2.030000,0.000000,0.150000,17.480000,0.000000,13.540000,2.370000,160.190000
5259,AVANGAAD [s],AVANGAAD BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.305000,0.270-0.335,96,3.370000,0.000000,0.250000,9.050000,0.000000,13.490000,1.220000,404.510000
7179,LAGENDA [s],LAGENDA PROPERTIES BERHAD,Main Market,Property,Property,1.400000,1.120-1.560,2,21.440000,6.500000,1.590000,6.530000,4.640000,13.480000,0.880000,1172.260000
7087,MAGNI [s],MAGNI-TECH INDUSTRIES BHD,Main Market,Consumer Products & Services,Personal Goods,1.930000,1.850-2.390,898,29.240000,34.800000,2.170000,6.600000,18.030000,13.470000,0.890000,837.520000
0265,INFOM [s],INFOMINA BERHAD,Ace Market,Technology,Technology Equipment,1.100000,0.685-1.550,3,3.560000,1.350000,0.266000,30.930000,1.230000,13.380000,4.140000,661.380000
7167,ABLEGLOB [s],ABLE GLOBAL BERHAD,Main Market,Consumer Products & Services,Food & Beverages,1.530000,1.260-1.700,2,22.960000,7.750000,1.720000,6.660000,5.070000,13.350000,0.890000,475.020000
5031,TIMECOM [s],TIME DOTCOM BERHAD,Main Market,Telecommunications & Media,Telecommunications Service Providers,5.900000,4.630-6.310,32,23.160000,48.690000,1.740000,25.480000,8.250000,13.310000,3.390000,10908.030000
5878,KPJ [s],KPJ HEALTHCARE BERHAD,Main Market,Health Care,Health Care Providers,3.470000,2.340-3.530,71,8.080000,4.230000,0.610000,42.920000,1.220000,13.250000,5.690000,15707.330000
5026,MHC [s],MHC PLANTATIONS BHD,Main Market,Plantation,Plantation,1.520000,0.945-1.840,3,24.810000,25.000000,1.880000,6.130000,16.450000,13.200000,0.810000,298.750000
4731,SCIENTX [s],SCIENTEX BERHAD,Main Market,Industrial Products & Services,Packaging Materials,3.400000,3.060-4.000,3,35.740000,12.000000,2.760000,9.510000,3.530000,12.950000,1.230000,5291.340000
0375,THMY [s],THMY HOLDINGS BERHAD,Ace Market,Technology,Technology Equipment,0.965000,0.735-1.200,5,1.360000,0.000000,0.079000,70.760000,0.000000,12.950000,12.220000,856.920000
0236,RAMSSOL [s],RAMSSOL GROUP BERHAD,Ace Market,Technology,Software,0.855000,0.735-1.090,76,4.780000,0.280000,0.370000,17.870000,0.330000,12.930000,2.310000,345.560000
3247,GUH [s],GUH HOLDINGS BHD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.280000,0.255-0.350,15,23.460000,0.000000,1.820000,1.190000,0.000000,12.890000,0.150000,79.300000
9296,RCECAP [s],RCE CAPITAL BERHAD,Main Market,Financial Services,Other Financials,1.100000,1.020-1.350,12,7.310000,6.500000,0.570000,15.040000,5.910000,12.830000,1.930000,1632.910000
5139,AEONCR,AEON CREDIT SERVICE (M) BERHAD,Main Market,Financial Services,Other Financials,5.340000,4.850-6.270,1,72.960000,28.750000,5.690000,7.320000,5.380000,12.820000,0.940000,2726.690000
0159,MMM [s],MMM GROUP BERHAD,Main Market,Telecommunications & Media,Media,0.015000,0.005-0.090,0,0.610000,0.000000,0.048000,2.470000,0.000000,12.750000,0.320000,4.670000
5084,IBRACO [s],IBRACO BHD,Main Market,Property,Property,1.130000,0.850-1.400,1,13.240000,4.000000,1.039000,8.540000,3.540000,12.740000,1.090000,617.030000
5135,SWKPLNT [s],SARAWAK PLANTATION BERHAD,Main Market,Plantation,Plantation,3.550000,2.180-3.740,1,37.790000,25.000000,2.970000,9.390000,7.040000,12.720000,1.200000,994.000000
0079,ALRICH [s],ALDRICH RESOURCES BERHAD,Ace Market,Technology,Software,0.055000,0.040-0.100,3,0.300000,0.000000,0.024000,18.470000,0.000000,12.660000,2.340000,18.920000
0193,KINERGY [s],KINERGY ADVANCEMENT BERHAD,Main Market,Energy,Renewable Energy,0.390000,0.305-0.420,154,1.390000,0.000000,0.110000,28.130000,0.000000,12.600000,3.550000,852.180000
5036,EDARAN [s],EDARAN BHD,Main Market,Technology,Technology Equipment,1.040000,1.030-1.740,70,7.360000,4.750000,0.584000,14.140000,4.570000,12.600000,1.780000,62.400000
0250,YXPM [s],YX PRECIOUS METALS BHD,Main Market,Consumer Products & Services,Personal Goods,0.215000,0.195-0.265,0,4.160000,0.600000,0.330000,5.170000,2.790000,12.590000,0.650000,80.010000
0223,SAMAIDEN [s],SAMAIDEN GROUP BERHAD,Main Market,Energy,Renewable Energy,1.020000,0.895-1.620,4,5.420000,1.400000,0.432000,18.810000,1.370000,12.560000,2.360000,514.790000
7170,LFECORP [s],LFE CORPORATION BHD,Main Market,Industrial Products & Services,Industrial Engineering,0.165000,0.150-0.225,150,1.500000,0.000000,0.120000,10.970000,0.000000,12.540000,1.380000,192.070000
5302,ATECH [s],AURELIUS TECHNOLOGIES BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.620000,0.615-1.197,5,5.010000,7.400000,0.400000,12.380000,11.940000,12.520000,1.550000,806.420000
03068,BENTLEY [s],BENTLEY MUSIC GROUP BERHAD,Leap Market,Consumer Products & Services,Retailers,0.180000,0.150-0.180,0,4.000000,0.000000,0.080000,4.500000,0.000000,12.500000,2.250000,45.000000
5330,TMK [s],TMK CHEMICAL BHD,Main Market,Industrial Products & Services,Chemicals,1.360000,0.995-1.540,3,9.750000,2.100000,0.780000,13.940000,1.540000,12.500000,1.740000,1360.000000
5280,KIPREIT,KIP REAL ESTATE INVESTMENT TRUST,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.855000,0.820-0.960,24,13.330000,6.790000,1.069000,6.410000,7.940000,12.470000,0.800000,819.630000
0317,EPB [s],EPB GROUP BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.320000,0.260-0.555,2,3.690000,1.000000,0.297000,8.670000,3.130000,12.430000,1.080000,119.040000
9431,SJC [s],SENI JAYA CORPORATION BERHAD,Main Market,Telecommunications & Media,Media,0.510000,0.250-0.570,47,5.320000,1.000000,0.430000,9.580000,1.960000,12.380000,1.190000,108.910000
1961,IOICORP [s],IOI CORPORATION BERHAD,Main Market,Plantation,Plantation,4.170000,3.420-4.180,132,25.400000,10.500000,2.060000,16.410000,2.520000,12.330000,2.020000,26209.280000
5248,BAUTO [s],BERMAZ AUTO BERHAD,Main Market,Consumer Products & Services,Automotive,0.865000,0.500-1.180,17,6.770000,16.750000,0.554000,12.790000,19.360000,12.220000,1.560000,1013.930000
6033,PETGAS [s],PETRONAS GAS BERHAD,Main Market,Utilities,"Gas, Water & Multi-Utilities",18.420000,15.200-19.300,9,87.280000,72.000000,7.184000,21.100000,3.910000,12.150000,2.560000,36448.240000
7293,YINSON,YINSON HOLDINGS BERHAD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",2.300000,1.730-2.530,39,21.220000,5.000000,1.750000,10.840000,2.170000,12.130000,1.310000,7401.240000
0357,OHM [s],OASIS HOME HOLDING BERHAD,Ace Market,Consumer Products & Services,Retailers,0.320000,0.240-0.345,2,1.570000,0.400000,0.130000,20.390000,1.250000,12.070000,2.460000,160.000000
0341,COLFORM [s],COLFORM GROUP BERHAD,Ace Market,Industrial Products & Services,Metals,0.255000,0.220-0.360,403,2.890000,1.300000,0.240000,8.830000,5.100000,12.040000,1.060000,153.000000
7085,LTKM [s],LTKM BERHAD,Main Market,Consumer Products & Services,Agricultural Products,1.250000,1.090-1.730,0,30.860000,6.000000,2.570000,4.050000,4.800000,12.010000,0.490000,178.890000
1295,PBBANK,PUBLIC BANK BERHAD,Main Market,Financial Services,Banking,4.800000,4.030-5.180,173,37.220000,22.500000,3.103000,12.900000,4.690000,11.990000,1.550000,93171.320000
2062,HARBOUR [s],HARBOUR-LINK GROUP BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,1.350000,1.180-1.650,377,27.960000,7.000000,2.340000,4.830000,5.190000,11.950000,0.580000,540.540000
7439,TECGUAN [s],TECK GUAN PERDANA BERHAD,Main Market,Consumer Products & Services,Agricultural Products,2.070000,1.550-2.230,0,44.040000,5.000000,3.693000,4.700000,2.420000,11.930000,0.560000,83.000000
0028,SCOPE [s],SCOPE INDUSTRIES BHD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.075000,0.065-0.135,4,1.660000,2.000000,0.140000,4.510000,26.670000,11.880000,0.540000,86.630000
5313,RADIUM [s],RADIUM DEVELOPMENT BERHAD,Main Market,Property,Property,0.500000,0.475-0.515,31,2.840000,1.000000,0.240000,17.590000,2.000000,11.850000,2.080000,1734.000000
5255,LFG [s],LIANSON FLEET GROUP BERHAD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",1.750000,0.700-2.250,58,8.590000,5.000000,0.730000,20.370000,2.860000,11.770000,2.400000,2044.980000
0097,VITROX [s],VITROX CORPORATION BERHAD,Main Market,Technology,Semiconductors,4.300000,2.280-4.840,9,7.030000,1.200000,0.598000,61.130000,0.280000,11.760000,7.190000,8140.930000
8524,TALIWRK [s],TALIWORKS CORPORATION BERHAD,Main Market,Utilities,"Gas, Water & Multi-Utilities",0.395000,0.385-0.705,21,4.140000,2.250000,0.354000,9.530000,5.700000,11.720000,1.120000,796.250000
9326,LBALUM [s],LB ALUMINIUM BHD,Main Market,Industrial Products & Services,Metals,0.495000,0.420-0.545,3,12.290000,2.500000,1.050000,4.030000,5.050000,11.710000,0.470000,215.250000
5171,KIMLUN [s],KIMLUN CORPORATION BERHAD,Main Market,Construction,Construction,0.995000,0.805-1.520,5,27.370000,2.000000,2.351000,3.630000,2.010000,11.640000,0.420000,386.780000
7052,PADINI [s],PADINI HOLDINGS BERHAD,Main Market,Consumer Products & Services,Retailers,1.610000,1.610-2.190,3,14.250000,3.330000,1.230000,11.300000,2.070000,11.590000,1.310000,1588.850000
0395,OGX [s],OGX GROUP BERHAD,Ace Market,Technology,Technology Equipment,0.270000,0.255-0.350,68,3.230000,0.000000,0.070000,8.370000,0.000000,11.520000,3.860000,202.500000
7148,DPHARMA [s],DUOPHARMA BIOTECH BERHAD,Main Market,Health Care,Pharmaceuticals,1.270000,1.070-1.570,12,9.090000,4.550000,0.790000,13.970000,3.580000,11.510000,1.610000,1221.670000
5323,JPG [s],JOHOR PLANTATIONS GROUP BERHAD,Main Market,Plantation,Plantation,1.720000,0.975-1.740,56,13.800000,7.000000,1.200000,12.460000,4.070000,11.500000,1.430000,4300.000000
5012,TAANN [s],TA ANN HOLDINGS BERHAD,Main Market,Plantation,Plantation,5.150000,3.680-5.240,7,49.200000,40.000000,4.320000,10.470000,7.770000,11.390000,1.190000,2290.950000
7174,CAB [s],CAB CAKARAN CORPORATION BERHAD,Main Market,Consumer Products & Services,Agricultural Products,0.555000,0.435-0.885,2,12.860000,1.000000,1.130000,4.310000,1.800000,11.380000,0.490000,389.550000
3689,F&N [s],FRASER & NEAVE HOLDINGS BHD,Main Market,Consumer Products & Services,Food & Beverages,30.760000,22.400-36.820,4,123.140000,65.000000,10.850000,24.980000,2.110000,11.350000,2.840000,11282.110000
5173,SYGROUP [s],SHIN YANG GROUP BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.745000,0.650-0.935,1,14.280000,5.000000,1.260000,5.220000,6.710000,11.340000,0.590000,894.000000
2828,CIHLDG [s],C.I. HOLDINGS BERHAD,Main Market,Consumer Products & Services,Food & Beverages,2.500000,2.340-2.800,20,33.400000,20.000000,2.960000,7.480000,8.000000,11.280000,0.840000,405.000000
1155,MAYBANK,MALAYAN BANKING BERHAD,Main Market,Financial Services,Banking,11.460000,9.320-12.420,169,87.030000,63.000000,7.735000,13.170000,5.500000,11.250000,1.480000,138449.470000
6491,KFIMA [s],KUMPULAN FIMA BERHAD,Main Market,Industrial Products & Services,Diversified Industrials,2.460000,2.060-2.770,334,40.850000,19.000000,3.640000,6.020000,7.720000,11.220000,0.680000,709.590000
5916,MSC [s],MALAYSIA SMELTING CORPORATION BERHAD,Main Market,Industrial Products & Services,Metals,1.860000,1.075-2.180,10,9.760000,31.000000,0.870000,19.060000,16.670000,11.220000,2.140000,1562.400000
0005,UCREST,UCREST BERHAD,Ace Market,Technology,Technology Equipment,0.065000,0.060-0.110,32,0.670000,0.000000,0.060000,9.670000,0.000000,11.200000,1.080000,48.350000
5112,THPLANT [s],TH PLANTATIONS BERHAD,Main Market,Plantation,Plantation,0.645000,0.485-0.665,12,10.390000,3.000000,0.930000,6.210000,4.650000,11.170000,0.690000,570.080000
7081,PHARMA [s],PHARMANIAGA BERHAD,Main Market,Health Care,Pharmaceuticals,0.250000,0.119-0.340,338,0.740000,0.000000,0.066000,33.790000,0.000000,11.160000,3.770000,1639.260000
1023,CIMB,CIMB GROUP HOLDINGS BERHAD,Main Market,Financial Services,Banking,7.700000,6.210-8.950,205,72.760000,47.100000,6.520000,10.580000,6.120000,11.160000,1.180000,83178.500000
8117,PGF [s],PGF CAPITAL BERHAD,Main Market,Industrial Products & Services,Building Materials,1.790000,1.500-1.980,0,15.960000,3.000000,1.433000,11.220000,1.680000,11.140000,1.250000,347.360000
0298,WENTEL [s],WENTEL ENGINEERING HOLDINGS BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.225000,0.210-0.360,2,2.000000,0.000000,0.180000,11.230000,0.000000,11.130000,1.250000,258.750000
4758,ANCOMNY [s],ANCOM NYLEX BERHAD,Main Market,Industrial Products & Services,Chemicals,0.910000,0.840-0.990,11,6.310000,1.000000,0.570000,14.420000,1.100000,11.070000,1.600000,1055.600000
0252,ORGABIO [s],ORGABIO HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.295000,0.260-0.365,0,2.880000,0.000000,0.260000,10.250000,0.000000,11.070000,1.130000,73.120000
